abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
M1014871,,DEFAULT,AT,CHF,22933,27270,
,512086,DEFAULT,AT,EUR,20129,23934,
,512086,DEFAULT,AT,CHF,22933,27270,
M1014870,,DEFAULT,AT,EUR,20129,23934,
M1014870,,DEFAULT,AT,CHF,22933,27270,
,512094,DEFAULT,AT,EUR,20129,23934,
,512094,DEFAULT,AT,CHF,22933,27270,
M1013168,,DEFAULT,AT,EUR,7437,8831,
M1013168,,DEFAULT,AT,CHF,8464,10053,
,517598,DEFAULT,AT,EUR,7437,8831,
,517598,DEFAULT,AT,CHF,8464,10053,
M1013287,,DEFAULT,AT,EUR,12419,14760,
M1013287,,DEFAULT,AT,CHF,14143,16812,
,517630,DEFAULT,AT,EUR,12419,14760,
,517630,DEFAULT,AT,CHF,14143,16812,
M1013541,,DEFAULT,AT,EUR,15408,18317,
M1013541,,DEFAULT,AT,CHF,17551,20867,
,519762,DEFAULT,AT,EUR,15408,18317,
,519762,DEFAULT,AT,CHF,17551,20867,
M1016129,,DEFAULT,AT,EUR,31804,37828,
M1016129,,DEFAULT,AT,CHF,36242,43109,
,520561,DEFAULT,AT,EUR,31804,37828,
,520561,DEFAULT,AT,CHF,36242,43109,
M55936,,DEFAULT,AT,EUR,22423,26664,
M55936,,DEFAULT,AT,CHF,25548,30382,
,544183,DEFAULT,AT,EUR,22423,26664,
,544183,DEFAULT,AT,CHF,25548,30382,
M1028702,,DEFAULT,AT,EUR,70454,83821,
M1028702,,DEFAULT,AT,CHF,80303,95541,
,573330,DEFAULT,AT,EUR,70454,83821,
,573330,DEFAULT,AT,CHF,80303,95541,
M58227,,DEFAULT,AT,EUR,9917,11782,
M58227,,DEFAULT,AT,CHF,11291,13417,
,573872,DEFAULT,AT,EUR,9917,11782,
,573872,DEFAULT,AT,CHF,11291,13417,
M58228,,DEFAULT,AT,EUR,12806,15220,
M58228,,DEFAULT,AT,CHF,14584,17336,
,573874,DEFAULT,AT,EUR,12806,15220,
,573874,DEFAULT,AT,CHF,14584,17336,
M58230,,DEFAULT,AT,EUR,20451,24318,
M58230,,DEFAULT,AT,CHF,23300,27708,
,573878,DEFAULT,AT,EUR,20451,24318,
,573878,DEFAULT,AT,CHF,23300,27708,
M58312,,DEFAULT,AT,EUR,19389,23054,
M58312,,DEFAULT,AT,CHF,22089,26267,
,573880,DEFAULT,AT,EUR,19389,23054,
,573880,DEFAULT,AT,CHF,22089,26267,
M58313,,DEFAULT,AT,EUR,20279,24113,
M58313,,DEFAULT,AT,CHF,23104,27474,
,573882,DEFAULT,AT,EUR,20279,24113,
,573882,DEFAULT,AT,CHF,23104,27474,
M58314,,DEFAULT,AT,EUR,20579,24470,
M58314,,DEFAULT,AT,CHF,23446,27881,
,573884,DEFAULT,AT,EUR,20579,24470,
,573884,DEFAULT,AT,CHF,23446,27881,
M54107,,DEFAULT,AT,EUR,30070,35765,
M54107,,DEFAULT,AT,CHF,34265,40758,
,573887,DEFAULT,AT,EUR,30070,35765,
,573887,DEFAULT,AT,CHF,34265,40758,
M54110,,DEFAULT,AT,EUR,56760,67526,
M54110,,DEFAULT,AT,CHF,64692,76965,
,573888,DEFAULT,AT,EUR,56760,67526,
,573888,DEFAULT,AT,CHF,64692,76965,
M54111,,DEFAULT,AT,EUR,55042,65481,
M54111,,DEFAULT,AT,CHF,62733,74634,
,573889,DEFAULT,AT,EUR,55042,65481,
,573889,DEFAULT,AT,CHF,62733,74634,
M54113,,DEFAULT,AT,EUR,100649,119753,
M54113,,DEFAULT,AT,CHF,114725,136504,
,573890,DEFAULT,AT,EUR,100649,119753,
,573890,DEFAULT,AT,CHF,114725,136504,
M55937,,DEFAULT,AT,EUR,40259,47889,
M55937,,DEFAULT,AT,CHF,45881,54579,
,573906,DEFAULT,AT,EUR,40259,47889,
,573906,DEFAULT,AT,CHF,45881,54579,
M1018211,,DEFAULT,AT,EUR,36334,43218,
M1018211,,DEFAULT,AT,CHF,41406,49254,
,573939,DEFAULT,AT,EUR,36334,43218,
,573939,DEFAULT,AT,CHF,41406,49254,
M635,,DEFAULT,AT,EUR,105279,125263,
M635,,DEFAULT,AT,CHF,120004,142785,
,574598,DEFAULT,AT,EUR,105279,125263,
,574598,DEFAULT,AT,CHF,120004,142785,
M1014496,,DEFAULT,AT,EUR,120376,143229,
M1014496,,DEFAULT,AT,CHF,137214,163267,
,574599,DEFAULT,AT,EUR,120376,143229,
,574599,DEFAULT,AT,CHF,137214,163267,
M636,,DEFAULT,AT,EUR,153591,182754,
M636,,DEFAULT,AT,CHF,175079,208325,
,574601,DEFAULT,AT,EUR,153591,182754,
,574601,DEFAULT,AT,CHF,175079,208325,
M74966,,DEFAULT,AT,EUR,153591,182754,
M74966,,DEFAULT,AT,CHF,175079,208325,
,574602,DEFAULT,AT,EUR,153591,182754,
,574602,DEFAULT,AT,CHF,175079,208325,
M1014502,,DEFAULT,AT,EUR,158623,188743,
M1014502,,DEFAULT,AT,CHF,180816,215153,
,574603,DEFAULT,AT,EUR,158623,188743,
,574603,DEFAULT,AT,CHF,180816,215153,
M1028095,,DEFAULT,AT,EUR,8443,10029,
M1028095,,DEFAULT,AT,CHF,9611,11419,
,574969,DEFAULT,AT,EUR,8443,10029,
,574969,DEFAULT,AT,CHF,9611,11419,
M49320,,DEFAULT,AT,EUR,73473,87414,
M49320,,DEFAULT,AT,CHF,83745,99637,
,574971,DEFAULT,AT,EUR,73473,87414,
,574971,DEFAULT,AT,CHF,83745,99637,
M78380,,DEFAULT,AT,EUR,76221,90685,
M78380,,DEFAULT,AT,CHF,86877,103366,
,574972,DEFAULT,AT,EUR,76221,90685,
,574972,DEFAULT,AT,CHF,86877,103366,
M90850,,DEFAULT,AT,EUR,100649,119753,
M90850,,DEFAULT,AT,CHF,114725,136504,
,574973,DEFAULT,AT,EUR,100649,119753,
,574973,DEFAULT,AT,CHF,114725,136504,
M1017945,,DEFAULT,AT,EUR,36233,43098,
M1017945,,DEFAULT,AT,CHF,41291,49117,
,574987,DEFAULT,AT,EUR,36233,43098,
,574987,DEFAULT,AT,CHF,41291,49117,
M1017905,,DEFAULT,AT,EUR,73161,87043,
M1017905,,DEFAULT,AT,CHF,83389,99215,
M1017905,,ORIGINAL,AT,EUR,81278,96703,
M1017905,,ORIGINAL,AT,CHF,92643,110227,
,574995,DEFAULT,AT,EUR,73161,87043,
,574995,DEFAULT,AT,CHF,83389,99215,
,574995,ORIGINAL,AT,EUR,81278,96703,
,574995,ORIGINAL,AT,CHF,92643,110227,
M72939,,DEFAULT,AT,EUR,53830,64039,
M72939,,DEFAULT,AT,CHF,61352,72990,
,575056,DEFAULT,AT,EUR,53830,64039,
,575056,DEFAULT,AT,CHF,61352,72990,
M72940,,DEFAULT,AT,EUR,58363,69433,
M72940,,DEFAULT,AT,CHF,66519,79139,
,575057,DEFAULT,AT,EUR,58363,69433,
,575057,DEFAULT,AT,CHF,66519,79139,
M72942,,DEFAULT,AT,EUR,64595,76849,
M72942,,DEFAULT,AT,CHF,73624,87593,
,575058,DEFAULT,AT,EUR,64595,76849,
,575058,DEFAULT,AT,CHF,73624,87593,
M72943,,DEFAULT,AT,EUR,66389,78984,
M72943,,DEFAULT,AT,CHF,75669,90027,
,575059,DEFAULT,AT,EUR,66389,78984,
,575059,DEFAULT,AT,CHF,75669,90027,
M72944,,DEFAULT,AT,EUR,69978,83255,
M72944,,DEFAULT,AT,CHF,79760,94896,
,575060,DEFAULT,AT,EUR,69978,83255,
,575060,DEFAULT,AT,CHF,79760,94896,
M72945,,DEFAULT,AT,EUR,73566,87525,
M72945,,DEFAULT,AT,CHF,83851,99764,
,575061,DEFAULT,AT,EUR,73566,87525,
,575061,DEFAULT,AT,CHF,83851,99764,
M1017902,,DEFAULT,AT,EUR,66295,78872,
M1017902,,DEFAULT,AT,CHF,75562,89900,
,575065,DEFAULT,AT,EUR,66295,78872,
,575065,DEFAULT,AT,CHF,75562,89900,
M1022632,,DEFAULT,AT,EUR,36031,42857,
M1022632,,DEFAULT,AT,CHF,41061,48842,
,575186,DEFAULT,AT,EUR,36031,42857,
,575186,DEFAULT,AT,CHF,41061,48842,
M1022643,,DEFAULT,AT,EUR,36031,42857,
M1022643,,DEFAULT,AT,CHF,41061,48842,
,575191,DEFAULT,AT,EUR,36031,42857,
,575191,DEFAULT,AT,CHF,41061,48842,
M1022640,,DEFAULT,AT,EUR,30648,36452,
M1022640,,DEFAULT,AT,CHF,34924,41541,
,575193,DEFAULT,AT,EUR,30648,36452,
,575193,DEFAULT,AT,CHF,34924,41541,
M1028061,,DEFAULT,AT,EUR,22338,26564,
M1028061,,DEFAULT,AT,CHF,25451,30268,
,575257,DEFAULT,AT,EUR,22338,26564,
,575257,DEFAULT,AT,CHF,25451,30268,
M1028062,,DEFAULT,AT,EUR,24274,28867,
M1028062,,DEFAULT,AT,CHF,27658,32894,
,575260,DEFAULT,AT,EUR,24274,28867,
,575260,DEFAULT,AT,CHF,27658,32894,
M1030133,,DEFAULT,AT,EUR,14736,17517,
M1030133,,DEFAULT,AT,CHF,16785,19955,
,575284,DEFAULT,AT,EUR,14736,17517,
,575284,DEFAULT,AT,CHF,16785,19955,
M29930,,DEFAULT,AT,EUR,934957,1112579,
M29930,,DEFAULT,AT,CHF,1065836,1268326,
,621613,DEFAULT,AT,EUR,934957,1112579,
,621613,DEFAULT,AT,CHF,1065836,1268326,
M29929,,DEFAULT,AT,EUR,840527,1000208,
M29929,,DEFAULT,AT,CHF,958186,1140223,
,621614,DEFAULT,AT,EUR,840527,1000208,
,621614,DEFAULT,AT,CHF,958186,1140223,
M29931,,DEFAULT,AT,EUR,774426,921547,
M29931,,DEFAULT,AT,CHF,882831,1050549,
,621618,DEFAULT,AT,EUR,774426,921547,
,621618,DEFAULT,AT,CHF,882831,1050549,
M1028483,,DEFAULT,AT,EUR,22368,26599,
M1028483,,DEFAULT,AT,CHF,25485,30308,
,632992,DEFAULT,AT,EUR,22368,26599,
,632992,DEFAULT,AT,CHF,25485,30308,
M21705,,DEFAULT,AT,EUR,1714,2020,
M21705,,DEFAULT,AT,CHF,1939,2288,
,655941,DEFAULT,AT,EUR,1714,2020,
,655941,DEFAULT,AT,CHF,1939,2288,
M83,,DEFAULT,AT,EUR,9882,11741,
M83,,DEFAULT,AT,CHF,11251,13370,
,657712,DEFAULT,AT,EUR,9882,11741,
,657712,DEFAULT,AT,CHF,11251,13370,
M84,,DEFAULT,AT,EUR,9882,11741,
M84,,DEFAULT,AT,CHF,11251,13370,
,657713,DEFAULT,AT,EUR,9882,11741,
,657713,DEFAULT,AT,CHF,11251,13370,
M85,,DEFAULT,AT,EUR,9882,11741,
M85,,DEFAULT,AT,CHF,11251,13370,
,657714,DEFAULT,AT,EUR,9882,11741,
,657714,DEFAULT,AT,CHF,11251,13370,
M86,,DEFAULT,AT,EUR,9882,11741,
M86,,DEFAULT,AT,CHF,11251,13370,
,657715,DEFAULT,AT,EUR,9882,11741,
,657715,DEFAULT,AT,CHF,11251,13370,
M87,,DEFAULT,AT,EUR,9882,11741,
M87,,DEFAULT,AT,CHF,11251,13370,
,657716,DEFAULT,AT,EUR,9882,11741,
,657716,DEFAULT,AT,CHF,11251,13370,
M111,,DEFAULT,AT,EUR,16152,19202,
M111,,DEFAULT,AT,CHF,18399,21876,
,673327,DEFAULT,AT,EUR,16152,19202,
,673327,DEFAULT,AT,CHF,18399,21876,
B0001,,DEFAULT,AT,EUR,104357,124123,
B0001,,DEFAULT,AT,CHF,118910,235817,
B0001,,ORIGINAL,AT,EUR,115899,137902,
B0001,,ORIGINAL,AT,CHF,132110,156344,
,000101,DEFAULT,AT,EUR,104357,124123,
,000101,DEFAULT,AT,CHF,118910,235817,
,000101,ORIGINAL,AT,EUR,115899,137902,
,000101,ORIGINAL,AT,CHF,132110,156344,
B0002,,DEFAULT,AT,EUR,29018,34513,
B0002,,DEFAULT,AT,CHF,33065,39330,
,000201,DEFAULT,AT,EUR,29018,34513,
,000201,DEFAULT,AT,CHF,33065,39330,
M12656,,DEFAULT,AT,EUR,20290,24126,
M12656,,DEFAULT,AT,CHF,23116,27489,
,107255,DEFAULT,AT,EUR,20290,24126,
,107255,DEFAULT,AT,CHF,23116,27489,
fish-1,,DEFAULT,AT,EUR,30052,37540,
potato-1,,DEFAULT,AT,EUR,900,1100,
cable-hdmi-1,,DEFAULT,AT,EUR,900,1100,
,cable-hdmi-1-1,DEFAULT,AT,EUR,1300,1600,
,cable-hdmi-1-2,DEFAULT,AT,EUR,500,600,
cable-vga-1,,DEFAULT,AT,EUR,900,1100,
,cable-vga-1-1,DEFAULT,AT,EUR,1300,1600,
,cable-vga-1-2,DEFAULT,AT,EUR,500,600,
