merchant_relation_key,abstract_sku,concrete_sku,price_type,store,currency,price_net,price_gross
mr-004,,421378,DEFAULT,AT,CHF,376,447
mr-004,M21708,,DEFAULT,AT,CHF,414,493
mr-004,,421418,DEFAULT,AT,CHF,414,493
mr-004,M21704,,DEFAULT,AT,CHF,278,330
mr-004,,421425,DEFAULT,AT,CHF,278,330
mr-004,M21711,,DEFAULT,AT,CHF,339,402
mr-004,,421426,DEFAULT,AT,CHF,339,402
mr-004,M21713,,DEFAULT,AT,CHF,785,934
mr-004,,421428,DEFAULT,AT,CHF,785,934
mr-004,M21714,,DEFAULT,AT,CHF,770,915
mr-004,,421432,DEFAULT,AT,CHF,770,915
mr-004,M21715,,DEFAULT,AT,CHF,445,529
mr-004,,421433,DEFAULT,AT,CHF,445,529
mr-004,M21716,,DEFAULT,AT,CHF,498,591
mr-004,,421435,DEFAULT,AT,CHF,498,591
mr-004,M21717,,DEFAULT,AT,CHF,187,223
mr-004,,421436,DEFAULT,AT,CHF,187,223
mr-004,M21740,,DEFAULT,AT,CHF,301,358
mr-004,,421475,DEFAULT,AT,CHF,301,358
mr-004,M21741,,DEFAULT,AT,CHF,301,358
mr-004,,421476,DEFAULT,AT,CHF,301,358
mr-004,M21742,,DEFAULT,AT,CHF,301,358
mr-004,,421477,DEFAULT,AT,CHF,301,358
mr-004,M21743,,DEFAULT,AT,CHF,301,358
mr-004,,421478,DEFAULT,AT,CHF,301,358
mr-004,M21744,,DEFAULT,AT,CHF,339,402
mr-004,,421479,DEFAULT,AT,CHF,339,402
mr-004,M21745,,DEFAULT,AT,CHF,906,1078
mr-004,,421481,DEFAULT,AT,CHF,906,1078
mr-004,M21759,,DEFAULT,AT,CHF,2265,2695
mr-004,M21759,,ORIGINAL,AT,CHF,2516,2994
mr-004,,421511,DEFAULT,AT,CHF,2265,2695
mr-004,,421511,ORIGINAL,AT,CHF,2516,2994
mr-004,M21766,,DEFAULT,AT,CHF,207,246
mr-004,,421519,DEFAULT,AT,CHF,207,246
mr-004,,421519_1,DEFAULT,AT,CHF,1036,1232
mr-004,,421519_2,DEFAULT,AT,CHF,2072,2464
mr-004,,421519_3,DEFAULT,AT,CHF,3108,3696
mr-004,M21771,,DEFAULT,AT,CHF,200,238
mr-004,,421530,DEFAULT,AT,CHF,200,238
mr-004,M21772,,DEFAULT,AT,CHF,2791,3321
mr-004,,421531,DEFAULT,AT,CHF,2791,3321
mr-004,M21773,,DEFAULT,AT,CHF,3194,3801
mr-004,,421533,DEFAULT,AT,CHF,3194,3801
mr-004,M21774,,DEFAULT,AT,CHF,1286,1530
mr-004,,421534,DEFAULT,AT,CHF,1286,1530
mr-004,M21777,,DEFAULT,AT,CHF,1102,1310
mr-004,,421538,DEFAULT,AT,CHF,1102,1310
mr-004,M21778,,DEFAULT,AT,CHF,1102,1310
mr-004,,421539,DEFAULT,AT,CHF,1102,1310
mr-004,M21779,,DEFAULT,AT,CHF,2366,2814
mr-004,,421540,DEFAULT,AT,CHF,2366,2814
mr-004,M21903,,DEFAULT,AT,CHF,828,985
mr-004,,421768,DEFAULT,AT,CHF,828,985
mr-004,M22230,,DEFAULT,AT,CHF,803,956
mr-004,,422524,DEFAULT,AT,CHF,803,956
mr-004,M22232,,DEFAULT,AT,CHF,594,706
mr-004,,422528,DEFAULT,AT,CHF,594,706
mr-004,M22269,,DEFAULT,AT,CHF,682,812
mr-004,,422573,DEFAULT,AT,CHF,682,812
mr-004,M22397,,DEFAULT,AT,CHF,288,342
mr-004,,422721,DEFAULT,AT,CHF,288,342
mr-004,M22398,,DEFAULT,AT,CHF,36,43
mr-004,,422722,DEFAULT,AT,CHF,36,43
mr-004,M22410,,DEFAULT,AT,CHF,562,669
mr-004,,422741,DEFAULT,AT,CHF,562,669
mr-004,M22411,,DEFAULT,AT,CHF,562,669
mr-004,,422743,DEFAULT,AT,CHF,562,669
mr-004,M22412,,DEFAULT,AT,CHF,965,1148
mr-004,,422745,DEFAULT,AT,CHF,965,1148
mr-004,M22432,,DEFAULT,AT,CHF,441,525
mr-004,,422780,DEFAULT,AT,CHF,441,525
mr-004,M22484,,DEFAULT,AT,CHF,68,82
mr-004,,422855,DEFAULT,AT,CHF,68,82
mr-004,M22613,,DEFAULT,AT,CHF,159,190
mr-004,,423105,DEFAULT,AT,CHF,159,190
mr-004,M22660,,DEFAULT,AT,CHF,79,94
mr-004,M22660,,ORIGINAL,AT,CHF,88,104
mr-004,,423172,DEFAULT,AT,CHF,79,94
mr-004,,423172,ORIGINAL,AT,CHF,88,104
mr-004,M22661,,DEFAULT,AT,CHF,79,94
mr-004,,423173,DEFAULT,AT,CHF,79,94
mr-004,M22662,,DEFAULT,AT,CHF,79,94
mr-004,,423174,DEFAULT,AT,CHF,79,94
mr-004,M22663,,DEFAULT,AT,CHF,79,94
mr-004,M22663,,ORIGINAL,AT,CHF,88,104
mr-004,,423175,DEFAULT,AT,CHF,79,94
mr-004,,423175,ORIGINAL,AT,CHF,88,104
mr-004,M22664,,DEFAULT,AT,CHF,75,90
mr-004,,423178,DEFAULT,AT,CHF,75,90
mr-004,M22682,,DEFAULT,AT,CHF,4205,5004
mr-004,,423237,DEFAULT,AT,CHF,4205,5004
mr-004,M22293,,DEFAULT,AT,CHF,138,164
mr-004,,423383,DEFAULT,AT,CHF,138,164
mr-004,M22796,,DEFAULT,AT,CHF,83,100
mr-004,M22796,,ORIGINAL,AT,CHF,92,110
mr-004,,423452,DEFAULT,AT,CHF,83,100
mr-004,,423452,ORIGINAL,AT,CHF,92,110
mr-004,M22797,,DEFAULT,AT,CHF,79,94
mr-004,,423456,DEFAULT,AT,CHF,79,94
mr-004,M23067,,DEFAULT,AT,CHF,3082,3668
mr-004,,423909,DEFAULT,AT,CHF,3082,3668
mr-004,M23340,,DEFAULT,AT,CHF,674,802
mr-004,,424265,DEFAULT,AT,CHF,674,802
mr-004,M23343,,DEFAULT,AT,CHF,994,1182
mr-004,,424270,DEFAULT,AT,CHF,994,1182
mr-004,M23345,,DEFAULT,AT,CHF,450,534
mr-004,,424273,DEFAULT,AT,CHF,450,534
mr-004,M23432,,DEFAULT,AT,CHF,50,60
mr-004,,424372,DEFAULT,AT,CHF,50,60
mr-004,M23436,,DEFAULT,AT,CHF,110,131
mr-004,,424384,DEFAULT,AT,CHF,110,131
mr-004,M23438,,DEFAULT,AT,CHF,127,152
mr-004,,424390,DEFAULT,AT,CHF,127,152
mr-004,M23440,,DEFAULT,AT,CHF,127,152
mr-004,,424397,DEFAULT,AT,CHF,127,152
mr-004,M23441,,DEFAULT,AT,CHF,127,152
mr-004,,424400,DEFAULT,AT,CHF,127,152
mr-004,M23444,,DEFAULT,AT,CHF,163,194
mr-004,,424409,DEFAULT,AT,CHF,163,194
mr-004,M23450,,DEFAULT,AT,CHF,120,142
mr-004,,424430,DEFAULT,AT,CHF,120,142
mr-004,M23451,,DEFAULT,AT,CHF,120,142
mr-004,,424431,DEFAULT,AT,CHF,120,142
mr-004,M23454,,DEFAULT,AT,CHF,136,163
mr-004,,424442,DEFAULT,AT,CHF,136,163
mr-004,M23455,,DEFAULT,AT,CHF,136,163
mr-004,,424447,DEFAULT,AT,CHF,136,163
mr-004,M23456,,DEFAULT,AT,CHF,249,297
mr-004,,424449,DEFAULT,AT,CHF,249,297
mr-004,M23457,,DEFAULT,AT,CHF,223,266
mr-004,,424453,DEFAULT,AT,CHF,223,266
mr-004,M23459,,DEFAULT,AT,CHF,630,751
mr-004,,424463,DEFAULT,AT,CHF,630,751
mr-004,M23460,,DEFAULT,AT,CHF,302,359
mr-004,,424464,DEFAULT,AT,CHF,302,359
mr-004,M23461,,DEFAULT,AT,CHF,163,194
mr-004,,424466,DEFAULT,AT,CHF,163,194
mr-004,M23462,,DEFAULT,AT,CHF,140,166
mr-004,,424472,DEFAULT,AT,CHF,140,166
mr-004,M23463,,DEFAULT,AT,CHF,140,166
mr-004,,424475,DEFAULT,AT,CHF,140,166
mr-004,M23467,,DEFAULT,AT,CHF,249,297
mr-004,,424493,DEFAULT,AT,CHF,249,297
mr-004,M23468,,DEFAULT,AT,CHF,258,307
mr-004,,424496,DEFAULT,AT,CHF,258,307
mr-004,M23469,,DEFAULT,AT,CHF,336,401
mr-004,,424503,DEFAULT,AT,CHF,336,401
mr-004,M23470,,DEFAULT,AT,CHF,276,328
mr-004,,424506,DEFAULT,AT,CHF,276,328
mr-004,M23471,,DEFAULT,AT,CHF,215,256
mr-004,,424510,DEFAULT,AT,CHF,215,256
mr-004,M23472,,DEFAULT,AT,CHF,362,431
mr-004,,424513,DEFAULT,AT,CHF,362,431
mr-004,M23473,,DEFAULT,AT,CHF,180,215
mr-004,,424516,DEFAULT,AT,CHF,180,215
mr-004,M23475,,DEFAULT,AT,CHF,344,410
mr-004,,424527,DEFAULT,AT,CHF,344,410
mr-004,M23476,,DEFAULT,AT,CHF,344,410
mr-004,,424528,DEFAULT,AT,CHF,344,410
mr-004,M23477,,DEFAULT,AT,CHF,344,410
mr-004,,424529,DEFAULT,AT,CHF,344,410
mr-004,M23478,,DEFAULT,AT,CHF,344,410
mr-004,,424530,DEFAULT,AT,CHF,344,410
mr-004,M23479,,DEFAULT,AT,CHF,544,648
mr-004,,424531,DEFAULT,AT,CHF,544,648
mr-004,M23482,,DEFAULT,AT,CHF,171,204
mr-004,,424542,DEFAULT,AT,CHF,171,204
mr-004,M23484,,DEFAULT,AT,CHF,215,256
mr-004,,424546,DEFAULT,AT,CHF,215,256
mr-004,M23486,,DEFAULT,AT,CHF,249,297
mr-004,,424549,DEFAULT,AT,CHF,249,297
mr-004,M23487,,DEFAULT,AT,CHF,249,297
mr-004,,424550,DEFAULT,AT,CHF,249,297
mr-004,M23488,,DEFAULT,AT,CHF,258,307
mr-004,,424551,DEFAULT,AT,CHF,258,307
mr-004,M23510,,DEFAULT,AT,CHF,622,740
mr-004,,424599,DEFAULT,AT,CHF,622,740
mr-004,M23512,,DEFAULT,AT,CHF,76,90
mr-004,,424605,DEFAULT,AT,CHF,76,90
mr-004,M23513,,DEFAULT,AT,CHF,82,97
mr-004,,424606,DEFAULT,AT,CHF,82,97
mr-004,M23720,,DEFAULT,AT,CHF,1176,1399
mr-004,,425073,DEFAULT,AT,CHF,1176,1399
mr-004,M23721,,DEFAULT,AT,CHF,1626,1936
mr-004,,425074,DEFAULT,AT,CHF,1626,1936
mr-004,M23722,,DEFAULT,AT,CHF,4177,4971
mr-004,,425075,DEFAULT,AT,CHF,4177,4971
mr-004,M23724,,DEFAULT,AT,CHF,734,874
mr-004,,425078,DEFAULT,AT,CHF,734,874
mr-004,M23723,,DEFAULT,AT,CHF,535,637
mr-004,,425079,DEFAULT,AT,CHF,535,637
mr-004,M23725,,DEFAULT,AT,CHF,1366,1626
mr-004,,425082,DEFAULT,AT,CHF,1366,1626
mr-004,M23726,,DEFAULT,AT,CHF,1490,1773
mr-004,,425083,DEFAULT,AT,CHF,1490,1773
mr-004,M23727,,DEFAULT,AT,CHF,2050,2441
mr-004,,425084,DEFAULT,AT,CHF,2050,2441
mr-004,M26415,,DEFAULT,AT,CHF,2648,3151
mr-004,,425086,DEFAULT,AT,CHF,2648,3151
mr-004,M23729,,DEFAULT,AT,CHF,1973,2348
mr-004,,425087,DEFAULT,AT,CHF,1973,2348
mr-004,M23730,,DEFAULT,AT,CHF,362,431
mr-004,,425088,DEFAULT,AT,CHF,362,431
mr-004,M23731,,DEFAULT,AT,CHF,414,492
mr-004,,425090,DEFAULT,AT,CHF,414,492
mr-004,M23732,,DEFAULT,AT,CHF,622,740
mr-004,,425093,DEFAULT,AT,CHF,622,740
mr-004,M26416,,DEFAULT,AT,CHF,3298,3925
mr-004,,425096,DEFAULT,AT,CHF,3298,3925
mr-004,M26417,,DEFAULT,AT,CHF,1254,1493
mr-004,,425097,DEFAULT,AT,CHF,1254,1493
mr-004,M26418,,DEFAULT,AT,CHF,1531,1822
mr-004,,425098,DEFAULT,AT,CHF,1531,1822
mr-004,M26419,,DEFAULT,AT,CHF,2060,2451
mr-004,,425099,DEFAULT,AT,CHF,2060,2451
mr-004,M26420,,DEFAULT,AT,CHF,2146,2554
mr-004,,425100,DEFAULT,AT,CHF,2146,2554
mr-004,M23751,,DEFAULT,AT,CHF,2528,3008
mr-004,,425123,DEFAULT,AT,CHF,2528,3008
mr-004,M23766,,DEFAULT,AT,CHF,864,1030
mr-004,,425140,DEFAULT,AT,CHF,864,1030
mr-004,M23770,,DEFAULT,AT,CHF,1558,1854
mr-004,,425149,DEFAULT,AT,CHF,1558,1854
mr-004,M23764,,DEFAULT,AT,CHF,1644,1957
mr-004,,425150,DEFAULT,AT,CHF,1644,1957
mr-004,M23771,,DEFAULT,AT,CHF,2337,2781
mr-004,,425152,DEFAULT,AT,CHF,2337,2781
mr-004,M23777,,DEFAULT,AT,CHF,1051,1251
mr-004,,425159,DEFAULT,AT,CHF,1051,1251
mr-004,M24143,,DEFAULT,AT,CHF,492,585
mr-004,,425751,DEFAULT,AT,CHF,492,585
mr-004,M24416,,DEFAULT,AT,CHF,5627,6698
mr-004,,426376,DEFAULT,AT,CHF,5627,6698
mr-004,M24417,,DEFAULT,AT,CHF,10306,12264
mr-004,,426377,DEFAULT,AT,CHF,10306,12264
mr-004,M24418,,DEFAULT,AT,CHF,14636,17418
mr-004,M24418,,ORIGINAL,AT,CHF,16262,19353
mr-004,,426378,DEFAULT,AT,CHF,14636,17418
mr-004,,426378,ORIGINAL,AT,CHF,16262,19353
mr-004,M24563,,DEFAULT,AT,CHF,1407,1674
mr-004,,426531,DEFAULT,AT,CHF,1407,1674
mr-004,M24605,,DEFAULT,AT,CHF,3215,3826
mr-004,M24605,,ORIGINAL,AT,CHF,3572,4251
mr-004,,426581,DEFAULT,AT,CHF,3215,3826
mr-004,,426581,ORIGINAL,AT,CHF,3572,4251
mr-004,M24606,,DEFAULT,AT,CHF,627,746
mr-004,,426582,DEFAULT,AT,CHF,627,746
mr-004,M24609,,DEFAULT,AT,CHF,6360,7568
mr-004,,426587,DEFAULT,AT,CHF,6360,7568
mr-004,M24610,,DEFAULT,AT,CHF,2245,2672
mr-004,,426588,DEFAULT,AT,CHF,2245,2672
mr-004,M24612,,DEFAULT,AT,CHF,1237,1473
mr-004,,426590,DEFAULT,AT,CHF,1237,1473
mr-004,M24613,,DEFAULT,AT,CHF,709,843
mr-004,,426591,DEFAULT,AT,CHF,709,843
mr-004,M24632,,DEFAULT,AT,CHF,9078,10803
mr-004,,426615,DEFAULT,AT,CHF,9078,10803
mr-004,M24637,,DEFAULT,AT,CHF,915,1090
mr-004,,426620,DEFAULT,AT,CHF,915,1090
mr-004,M25598,,DEFAULT,AT,CHF,1014,1207
mr-004,,427913,DEFAULT,AT,CHF,1014,1207
mr-004,M25599,,DEFAULT,AT,CHF,1874,2231
mr-004,,427914,DEFAULT,AT,CHF,1874,2231
mr-004,M25600,,DEFAULT,AT,CHF,1356,1614
mr-004,,427915,DEFAULT,AT,CHF,1356,1614
mr-004,M1002203,,DEFAULT,AT,CHF,14741,17542
mr-004,,463981,DEFAULT,AT,CHF,14741,17542
mr-004,M1014629,,DEFAULT,AT,CHF,31119,37031
mr-004,,463994,DEFAULT,AT,CHF,31119,37031
mr-004,M1024601,,DEFAULT,AT,CHF,35706,42490
mr-004,,464000,DEFAULT,AT,CHF,35706,42490
mr-004,M1015356,,DEFAULT,AT,CHF,35706,42490
mr-004,,464001,DEFAULT,AT,CHF,35706,42490
mr-004,M1015355,,DEFAULT,AT,CHF,35706,42490
mr-004,,464002,DEFAULT,AT,CHF,35706,42490
mr-004,M1014645,,DEFAULT,AT,CHF,64162,76353
mr-004,,464003,DEFAULT,AT,CHF,64162,76353
mr-004,M1014646,,DEFAULT,AT,CHF,169348,201524
mr-004,,464004,DEFAULT,AT,CHF,169348,201524
mr-004,M1014653,,DEFAULT,AT,CHF,54157,64447
mr-004,,464005,DEFAULT,AT,CHF,54157,64447
mr-004,M1014656,,DEFAULT,AT,CHF,44414,52896
mr-004,,464007,DEFAULT,AT,CHF,44414,52896
mr-004,M1014642,,DEFAULT,AT,CHF,44886,53414
mr-004,,464012,DEFAULT,AT,CHF,44886,53414
mr-004,M1014643,,DEFAULT,AT,CHF,50393,59968
mr-004,,464013,DEFAULT,AT,CHF,50393,59968
mr-004,M1014644,,DEFAULT,AT,CHF,57737,68707
mr-004,,464014,DEFAULT,AT,CHF,57737,68707
mr-004,M88181,,DEFAULT,AT,CHF,197354,234851
mr-004,,490001,DEFAULT,AT,CHF,197354,234851
mr-004,M88182,,DEFAULT,AT,CHF,224891,267622
mr-004,,490002,DEFAULT,AT,CHF,224891,267622
mr-004,M857,,DEFAULT,AT,CHF,23179,27583
mr-004,,500344,DEFAULT,AT,CHF,23179,27583
mr-004,M75730,,DEFAULT,AT,CHF,18556,22082
mr-004,,500380,DEFAULT,AT,CHF,18556,22082
mr-004,M852,,DEFAULT,AT,CHF,31174,37097
mr-004,,500487,DEFAULT,AT,CHF,31174,37097
mr-004,M58335,,DEFAULT,AT,CHF,30978,36863
mr-004,,500942,DEFAULT,AT,CHF,30978,36863
mr-004,M58336,,DEFAULT,AT,CHF,51235,60970
mr-004,,500946,DEFAULT,AT,CHF,51235,60970
mr-004,M58315,,DEFAULT,AT,CHF,26527,31567
mr-004,,501000,DEFAULT,AT,CHF,26527,31567
mr-004,M62306,,DEFAULT,AT,CHF,7012,8346
mr-004,,501022,DEFAULT,AT,CHF,7012,8346
mr-004,M62301,,DEFAULT,AT,CHF,4782,5690
mr-004,,501039,DEFAULT,AT,CHF,4782,5690
mr-004,M62305,,DEFAULT,AT,CHF,6020,7163
mr-004,,501040,DEFAULT,AT,CHF,6020,7163
mr-004,M68854,,DEFAULT,AT,CHF,56636,67397
mr-004,,501517,DEFAULT,AT,CHF,56636,67397
mr-004,M68726,,DEFAULT,AT,CHF,19734,23485
mr-004,,502173,DEFAULT,AT,CHF,19734,23485
mr-004,M68727,,DEFAULT,AT,CHF,21019,25014
mr-004,,502178,DEFAULT,AT,CHF,21019,25014
mr-004,M1896,,DEFAULT,AT,CHF,51754,61588
mr-004,,506670,DEFAULT,AT,CHF,51754,61588
mr-004,M858,,DEFAULT,AT,CHF,38730,46089
mr-004,,506719,DEFAULT,AT,CHF,38730,46089
mr-004,M859,,DEFAULT,AT,CHF,43024,51199
mr-004,,507871,DEFAULT,AT,CHF,43024,51199
mr-004,M75686,,DEFAULT,AT,CHF,42804,50937
mr-004,,507920,DEFAULT,AT,CHF,42804,50937
mr-004,M856,,DEFAULT,AT,CHF,22190,26406
mr-004,,508165,DEFAULT,AT,CHF,22190,26406
mr-004,M43347,,DEFAULT,AT,CHF,16587,19738
mr-004,,508321,DEFAULT,AT,CHF,16587,19738
mr-004,M75727,,DEFAULT,AT,CHF,52784,62814
mr-004,,508328,DEFAULT,AT,CHF,52784,62814
mr-004,M75700,,DEFAULT,AT,CHF,25376,30197
mr-004,,508330,DEFAULT,AT,CHF,25376,30197
mr-004,M75685,,DEFAULT,AT,CHF,43481,51743
mr-004,,508378,DEFAULT,AT,CHF,43481,51743
mr-004,M55895,,DEFAULT,AT,CHF,36625,43583
mr-004,,509070,DEFAULT,AT,CHF,36625,43583
mr-004,M1014874,,DEFAULT,AT,CHF,17348,20645
mr-004,,512067,DEFAULT,AT,CHF,17348,20645
mr-004,M1014866,,DEFAULT,AT,CHF,18266,21736
mr-004,,512081,DEFAULT,AT,CHF,18266,21736
mr-004,M1014871,,DEFAULT,AT,CHF,18266,21736
mr-004,,512086,DEFAULT,AT,CHF,18266,21736
mr-004,M1014870,,DEFAULT,AT,CHF,18266,21736
mr-004,,512094,DEFAULT,AT,CHF,18266,21736
mr-004,M1013168,,DEFAULT,AT,CHF,6691,7962
mr-004,,517598,DEFAULT,AT,CHF,6691,7962
mr-004,M1013287,,DEFAULT,AT,CHF,11234,13370
mr-004,,517630,DEFAULT,AT,CHF,11234,13370
mr-004,M1013541,,DEFAULT,AT,CHF,13961,16614
mr-004,,519762,DEFAULT,AT,CHF,13961,16614
mr-004,M1016129,,DEFAULT,AT,CHF,28914,34407
mr-004,,520561,DEFAULT,AT,CHF,28914,34407
mr-004,M55936,,DEFAULT,AT,CHF,20358,24226
mr-004,,544183,DEFAULT,AT,CHF,20358,24226
mr-004,M1028702,,DEFAULT,AT,CHF,64162,76353
mr-004,,573330,DEFAULT,AT,CHF,64162,76353
mr-004,M58227,,DEFAULT,AT,CHF,8953,10654
mr-004,,573872,DEFAULT,AT,CHF,8953,10654
mr-004,M58228,,DEFAULT,AT,CHF,11587,13789
mr-004,,573874,DEFAULT,AT,CHF,11587,13789
mr-004,M58230,,DEFAULT,AT,CHF,18560,22086
mr-004,,573878,DEFAULT,AT,CHF,18560,22086
mr-004,M58312,,DEFAULT,AT,CHF,17591,20934
mr-004,,573880,DEFAULT,AT,CHF,17591,20934
mr-004,M58313,,DEFAULT,AT,CHF,18403,21899
mr-004,,573882,DEFAULT,AT,CHF,18403,21899
mr-004,M58314,,DEFAULT,AT,CHF,18677,22225
mr-004,,573884,DEFAULT,AT,CHF,18677,22225
mr-004,M54107,,DEFAULT,AT,CHF,27332,32526
mr-004,,573887,DEFAULT,AT,CHF,27332,32526
mr-004,M54110,,DEFAULT,AT,CHF,51674,61492
mr-004,,573888,DEFAULT,AT,CHF,51674,61492
mr-004,M54111,,DEFAULT,AT,CHF,50106,59627
mr-004,,573889,DEFAULT,AT,CHF,50106,59627
mr-004,M54113,,DEFAULT,AT,CHF,91700,109123
mr-004,,573890,DEFAULT,AT,CHF,91700,109123
mr-004,M55937,,DEFAULT,AT,CHF,36625,43583
mr-004,,573906,DEFAULT,AT,CHF,36625,43583
mr-004,M1018211,,DEFAULT,AT,CHF,33045,39323
mr-004,,573939,DEFAULT,AT,CHF,33045,39323
mr-004,M635,,DEFAULT,AT,CHF,95923,114148
mr-004,,574598,DEFAULT,AT,CHF,95923,114148
mr-004,M1014496,,DEFAULT,AT,CHF,109691,130534
mr-004,,574599,DEFAULT,AT,CHF,109691,130534
mr-004,M636,,DEFAULT,AT,CHF,139983,166580
mr-004,,574601,DEFAULT,AT,CHF,139983,166580
mr-004,M74966,,DEFAULT,AT,CHF,139983,166580
mr-004,,574602,DEFAULT,AT,CHF,139983,166580
mr-004,M1014502,,DEFAULT,AT,CHF,144573,172042
mr-004,,574603,DEFAULT,AT,CHF,144573,172042
mr-004,M1028095,,DEFAULT,AT,CHF,7609,9055
mr-004,,574969,DEFAULT,AT,CHF,7609,9055
mr-004,M49320,,DEFAULT,AT,CHF,66916,79630
mr-004,,574971,DEFAULT,AT,CHF,66916,79630
mr-004,M78380,,DEFAULT,AT,CHF,69422,82613
mr-004,,574972,DEFAULT,AT,CHF,69422,82613
mr-004,M90850,,DEFAULT,AT,CHF,91700,109123
mr-004,,574973,DEFAULT,AT,CHF,91700,109123
mr-004,M1017945,,DEFAULT,AT,CHF,32953,39214
mr-004,,574987,DEFAULT,AT,CHF,32953,39214
mr-004,M1017905,,DEFAULT,AT,CHF,66631,79292
mr-004,M1017905,,ORIGINAL,AT,CHF,74034,88102
mr-004,,574995,DEFAULT,AT,CHF,66631,79292
mr-004,,574995,ORIGINAL,AT,CHF,74034,88102
mr-004,M72939,,DEFAULT,AT,CHF,49002,58312
mr-004,,575056,DEFAULT,AT,CHF,49002,58312
mr-004,M72940,,DEFAULT,AT,CHF,53135,63231
mr-004,,575057,DEFAULT,AT,CHF,53135,63231
mr-004,M72942,,DEFAULT,AT,CHF,58819,69994
mr-004,,575058,DEFAULT,AT,CHF,58819,69994
mr-004,M72943,,DEFAULT,AT,CHF,60455,71942
mr-004,,575059,DEFAULT,AT,CHF,60455,71942
mr-004,M72944,,DEFAULT,AT,CHF,63728,75837
mr-004,,575060,DEFAULT,AT,CHF,63728,75837
mr-004,M72945,,DEFAULT,AT,CHF,67001,79731
mr-004,,575061,DEFAULT,AT,CHF,67001,79731
mr-004,M1017902,,DEFAULT,AT,CHF,60370,71840
mr-004,,575065,DEFAULT,AT,CHF,60370,71840
mr-004,M1022632,,DEFAULT,AT,CHF,32769,38994
mr-004,,575186,DEFAULT,AT,CHF,32769,38994
mr-004,M1022643,,DEFAULT,AT,CHF,32769,38994
mr-004,,575191,DEFAULT,AT,CHF,32769,38994
mr-004,M1022640,,DEFAULT,AT,CHF,27859,33153
mr-004,,575193,DEFAULT,AT,CHF,27859,33153
mr-004,M1028061,,DEFAULT,AT,CHF,20281,24134
mr-004,,575257,DEFAULT,AT,CHF,20281,24134
mr-004,M1028062,,DEFAULT,AT,CHF,22046,26235
mr-004,,575260,DEFAULT,AT,CHF,22046,26235
mr-004,M1030133,,DEFAULT,AT,CHF,13348,15884
mr-004,,575284,DEFAULT,AT,CHF,13348,15884
mr-004,M29930,,DEFAULT,AT,CHF,852589,1014581
mr-004,,621613,DEFAULT,AT,CHF,852589,1014581
mr-004,M29929,,DEFAULT,AT,CHF,766469,912098
mr-004,,621614,DEFAULT,AT,CHF,766469,912098
mr-004,M29931,,DEFAULT,AT,CHF,706185,840359
mr-004,,621618,DEFAULT,AT,CHF,706185,840359
mr-004,M1028483,,DEFAULT,AT,CHF,20308,24166
mr-004,,632992,DEFAULT,AT,CHF,20308,24166
mr-004,M21705,,DEFAULT,AT,CHF,1471,1750
mr-004,,655941,DEFAULT,AT,CHF,1471,1750
mr-004,M83,,DEFAULT,AT,CHF,8921,10616
mr-004,,657712,DEFAULT,AT,CHF,8921,10616
mr-004,M84,,DEFAULT,AT,CHF,8921,10616
mr-004,,657713,DEFAULT,AT,CHF,8921,10616
mr-004,M85,,DEFAULT,AT,CHF,8921,10616
mr-004,,657714,DEFAULT,AT,CHF,8921,10616
mr-004,M86,,DEFAULT,AT,CHF,8921,10616
mr-004,,657715,DEFAULT,AT,CHF,8921,10616
mr-004,M87,,DEFAULT,AT,CHF,8921,10616
mr-004,,657716,DEFAULT,AT,CHF,8921,10616
mr-004,M111,,DEFAULT,AT,CHF,14639,17421
mr-004,,673327,DEFAULT,AT,CHF,14639,17421
mr-004,B0001,,DEFAULT,AT,CHF,95048,188574
mr-004,B0001,,ORIGINAL,AT,CHF,105608,124995
mr-004,,000101,DEFAULT,AT,CHF,95048,188574
mr-004,,000101,ORIGINAL,AT,CHF,105608,124995
mr-004,B0002,,DEFAULT,AT,CHF,26372,31384
mr-004,,000201,DEFAULT,AT,CHF,26372,31384
mr-004,M12656,,DEFAULT,AT,CHF,18413,21911
mr-004,,107255,DEFAULT,AT,CHF,18413,21911
