abstract_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US,attribute_key_2,value_2,attribute_key_2.de_DE,value_2.de_DE,attribute_key_2.en_US,value_2.en_US
M23454,424442,"Schneider Tintenroller XTRA 805 8052 M 0,5mm Kappenmodell rot","Schneider ballpoint pen XTRA 805 8052 0.5 mm cap model, red","Mit Röhrchenspitze aus Edelstahl. Perfekt dosierter Tintenfluss durch Reglertechnik. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende) ohne einzutrocknen. Kappe mit Kunststoff-Clip.<p>* Strichstärke: 0,5 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte * Mine auswechselbar * Kappenmodell * Ausführung der Griffzone: gummiert * dokumentenecht * Material der Spitze: Edelstahl",With a tube point made of stainless steel. Perfectly dosed ink flow thanks to regulator technology. Can be left for days (e.g. over the weekend) without drying out thanks to the cap-off ink. Cap with plastic clip.<p>* Line width: 0.5 mm * chisel tip * designation of the writing fluid: ink * refill exchangeable * cap model * design of the grip zone: rubberized * waterproof * tip material: stainless steel,1,1,,,,,,,,,,,,,,
M23462,424472,"edding Permanentmarker 3000 4-3000004 1,5-3mm Rundspitze gn","edding permanent marker 3000 4-3000004 1.5-3 mm round tip, green","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1,5-3 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","For labeling, painting, marking of nearly all materials, such as metal, glass, or plastic.<p>* Line width: 1.5-3 mm * round tip * designation of the writing fluid: permanent, low-odor ink, xylol- and toluene-free * tip replaceable * light-resistant * fast-drying * watertight * refillable",1,1,,,,,,,,,upcs,4004764007998,upcs,4004764007998,upcs,4004764007998
M23463,424475,edding Permanentmarker 3300 4-3300003 1-5mm Keilspitze blau,"edding permanent marker 3300 4-3300003 1-5 mm chisel tip, blue","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1-5 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","For labeling, painting, marking of nearly all materials, such as metal, glass, or plastic.<p>* Line width: 1-5 mm * chisel tip * designation of the writing fluid: permanent, low-odor ink, xylol- and toluene-free * tip replaceable * light-resistant * fast-drying * watertight * refillable",1,1,,,,,,,,,,,,,,
M23467,424493,edding Lackmarker 751 4-751005 1-2mm Rundspitze permanent gelb,"edding paint marker 751 4-751005 1-2 mm round tip, permanent, yellow","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 1-2 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","The instructions contain pictures to clarify use for the activation of the paint marker. Covers strongly even on dark surfaces. Adheres to smooth and porous surfaces. Paint is opaque.<p>* Line width: 1-2 mm * round tip * tip exchangeable * permanent, low-odor ink, xylol- and toluene-free * max. permitted temperature: 400 °C * light-resistant * watertight * smudge-proof * shaft material: aluminum",1,1,,,,,,,,,,,,,,
M23470,424506,"edding Lackmarker 780 4-780049 0,8mm Rundspitze permanent weiß","edding paint marker 780 4-780049 0.8 mm round tip, permanent, white","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 0,8 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","The instructions contain pictures to clarify use for the activation of the paint marker. Covers strongly even on dark surfaces. Adheres to smooth and porous surfaces. Paint is opaque.<p>* Line width: 0.8 mm * round tip * tip exchangeable * permanent, low-odor ink, xylol- and toluene-free * max. permitted temperature: 400 °C * light-resistant * watertight * smudge-proof * shaft material: aluminum",1,1,,,,,,,,,,,,,,
M23471,424510,edding Permanentmarker 550 4-550003 3-4mm Rundspitze nachfüllbar bl,"edding permanent marker 550 4-550003 3-4 mm round tip, refillable, blue","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 3-4 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","For labeling, painting, marking of nearly all materials, such as metal, glass, or plastic.<p>* Line width: 3-4 mm * round tip * designation of the writing fluid: permanent, low-odor ink, xylol- and toluene-free * tip replaceable * light-resistant * fast-drying * watertight * refillable",1,1,,,,,,,,,,,,,,
M23472,424513,edding Nachfülltusche T 25 4-T25002 30ml geruchsarme Tusche rot,"edding refill ink T 25 4-T25002 30ml low-odor ink, red ink","Auch zum direkten Auftragen mit Pinseln, Federn, Schablonen und Stempeln geeignet. Flasche mit Tropfendosierer.<p>* Produktverwendung: Permanentmarker edding comfort 3, No.1, 400, 404, 500, 550, 800, 850, 3000, 3300 * Flasche * Bezeichnung der Schreibflüssigkeit: geruchsarme Tinte * lichtbeständig * Inhalt: 30 ml","Also suitable for direct application with paint, feathers, templates, and stamps. Bottle with drop dispenser.<p>* Product usage: edding permanent marker comfort 3, No. 1, 400, 404, 500, 550, 800, 850, 3000, 3300 * bottle * designation of the writing liquid: low-odor ink * light-resistant * contents: 30 ml",1,1,,0,,,,,,,,,,,,
M23479,424531,edding Permanentmarker 850 4-850001 5-16mm Keilspitze nachfüllbar sw,"edding permanent marker 850 4-850001 5-16 mm chisel tip, refillable, black","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 5-16 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","For labeling, painting, marking of nearly all materials, such as metal, glass, or plastic.<p>* Line width: 5-16 mm * chisel tip * designation of the writing fluid: permanent, low-odor ink, xylol- and toluene-free * tip replaceable * light-resistant * fast-drying * watertight * refillable",1,1,,,,,,,,,,,,,,
M23482,424542,edding Permanentmarker 400 4-400004 1mm Rundspitze nachfüllbar grün,"edding permanent marker 400 4-400004 1 mm round tip, refillable, green","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","For labeling, painting, marking of nearly all materials, such as metal, glass, or plastic.<p>* Line width: 1.51 mm * round tip * designation of the writing fluid: permanent, low-odor ink, xylol- and toluene-free * tip replaceable * light-resistant * fast-drying * watertight * refillable",1,1,,,,,,,,,,,,,,
M23484,424546,edding Permanentmarker 500 4-500003 2-7mm Keilspitze nachfüllbar bl,"edding permanent marker 500 4-500003 2-7 mm chisel tip, refillable, blue","Nachfüllbarer Marker zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 2-7 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Refillable marker for labeling, painting, marking of nearly all materials, such as metal, glass, or plastic.<p>* Line width: 2-7 mm * chisel tip * designation of the writing fluid: permanent, low-odor ink, xylol- and toluene-free * tip replaceable * light-resistant * fast-drying * watertight * refillable",1,1,,,,,,,,,,,,,,
M23513,424606,Faber-Castell Bleistift GRIP 2001 117200 mit Radierer HB silbergrau,"Faber-Castell pen GRIP 2001 117200 with eraser, HB, silver gray",Patentierte Soft-Grip-Zone für sicheren und rutschfesten Griff. Bruchgeschützte Mine durch Spezialverleimung.<p>* Bezeichnung der Härte: HB * mit Härtegradkennzeichnung * Ausführung des Spitzzustandes: gespitzt * mit Radierer * Ausführung der Schaftform: dreikant * mit Lackierung auf Wasserbasis,Patented soft-grip zone for secure and non-slip grip. Breakage-protected refill thanks to special gluing.<p>* Designation of hardness: HB * with designation of hardness level * design of the tip condition: pointed * with eraser * design of the shaft form: three-edged * with water-based paintwork,1,1,,,,,,,,,,,,,,
M23725,425082,brennenstuhl Verlängerungskabel Variabel weiß,"Brennenstuhl extension cable 1162210 10 m, white",Mit Schutzkontakt-Stecker und -Kupplung.<p>* Länge: 10 m * Werkstoff: Kunststoff,With protective contact outlet and coupling.<p>* Length: 10 m * material: plastic,1,1,,,,,,,,,,,,,,
M23726,425083,brennenstuhl Steckdosenleiste Alu-Line 1391000014 4fach sw,"Brennenstuhl socket strip Alu-Line 1391000014, 4-fold, black","Anschluss von EDV/Video- und Audio-Anlagen und Geräten z.B. PC, Drucker, Modem, usw. in Industrie, Handwerk und privat. Formschönes, zeitloses, stabiles Gehäuse aus Aluminium mit unempfindlicher, matt eloxierter Oberfläche. Steckdose mit Kinderschutz. Beleuchteter Sicherheitsschalter. Mit Kabelaufnahme und Aufhänge-Vorrichtung. Kabelbezeichnung: H05VV-F 3G1,5.<p>* Länge der Zuleitung: 1,8 m * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Aluminium * Farbe: silber/schwarz * 4 Steckdosen","Connection of EDV/video and audio systems and devices, e.g. PC, printer, modem, etc. in business, handicraft, and privately. Beautiful, timeless, stable aluminum housing with insensitive, matt anodized surface. Socket with child protection. Illuminated safety switch. With cable holding device and suspension equipment. Cable designation: H05VV-F 3G1.5.<p>* Length of the supply line: 1.8 m * with child protection * with on/off switch * with angular contact * housing material: Aluminum * color: silver/black * 4 sockets",1,1,,,,,,,,,,,,,,
M23727,425084,brennenstuhl Steckdosenleiste Alu-Line 1391000016 6fach sw,"Brennenstuhl socket strip Alu-Line 1391000016, 6-fold, black","Anschluss von EDV/Video- und Audio-Anlagen und Geräten z.B. PC, Drucker, Modem, usw. in Industrie, Handwerk und privat. Formschönes, zeitloses, stabiles Gehäuse aus Aluminium mit unempfindlicher, matt eloxierter Oberfläche. Steckdose mit Kinderschutz. Beleuchteter Sicherheitsschalter. Mit Kabelaufnahme und Aufhänge-Vorrichtung. Kabelbezeichnung: H05VV-F 3G1,5.<p>* Länge der Zuleitung: 3 m * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Aluminium * Farbe: silber/schwarz * 6 Steckdosen","Connection of EDV/video and audio systems and devices, e.g. PC, printer, modem, etc. in business, handicraft, and privately. Beautiful, timeless, stable aluminum housing with insensitive, matt anodized surface. Socket with child protection. Illuminated safety switch. With cable holding device and suspension equipment. Cable designation: H05VV-F 3G1.5.<p>* Length of the supply line: 3 m * with child protection * with on/off switch * with angular contact * housing material: Aluminum * color: silver/black * 6 sockets",1,1,,,,,,,,,,,,,,
M26415,425086,brennenstuhl Steckdosenleiste Secure-Tec 1159540376 6fach an,"Brennenstuhl socket strip Secure-Tec 1159540376, 6-fold, anthracite",Mit Master-Slave Funktion und Überspannungsschutz. Schützt wertvolle Geräte vor Überspannungen. Je eine Funktionskontroll-Leuchte für Überspannungsschutz und Slave-Steckdosen. Sicherheitsschalter beleuchtet. Steckdosen mit Kinderschutz in praktischer 45°-Anordnung.<p>* Länge der Zuleitung: 3 m * max. Stromstärke: 19.500 A * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Kunststoff * Farbe: anthrazit * 6 Steckdosen,"With master-slave function and overvoltage protection. Protects valuable devices against overvoltage. One function control light each for overvoltage protection and slave sockets. Safety switch illuminated. Sockets with child protection in practically 45° arrangement.<p>* Length of the supply line: 3 m * max. current: 19,500 A * with child protection * with on/off switch * with angular contact * housing material: Plastic * color: anthracite * 6 sockets",1,1,,,,,,,,,,,,,,
M26416,425096,brennenstuhl Steckdosenleiste SecureTec 1159490936 8-fach an,"Brennenstuhl socket strip SecureTec 1159490936, 8-fold, anthracite",Mit Master-Slave Funktion und Überspannungsschutz. Schützt wertvolle Geräte vor Überspannungen. Je eine Funktionskontroll-Leuchte für Überspannungsschutz und Slave-Steckdosen. Sicherheitsschalter beleuchtet. Steckdosen mit Kinderschutz in praktischer 45°-Anordnung.<p>* Länge der Zuleitung: 3 m * max. Stromstärke: 19.500 A * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Kunststoff * Farbe: anthrazit * 8 Steckdosen,"With master-slave function and overvoltage protection. Protects valuable devices against overvoltage. One function control light each for overvoltage protection and slave sockets. Safety switch illuminated. Sockets with child protection in practically 45° arrangement.<p>* Length of the supply line: 3 m * max. current: 19,500 A * with child protection * with on/off switch * with angular contact * housing material: Plastic * color: anthracite * 8 sockets",1,1,,,,,,,,,,,,,,
M23729,425087,brennenstuhl Steckdosenleiste Eco-Line 1159750015 6fach grau,"Brennenstuhl socket strip Eco-Line 1159750015, 6-fold, gray","Schützt wertvolle Geräte vor Überspannungen. Mit Funktionskontroll-Leuchte. Steckdosen mit Kinderschutz.<p>* Länge der Zuleitung: 1,5 m * max. Stromstärke: 13.500 A * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Kunststoff * Farbe: grau * 6 Steckdosen","Protects valuable devices against overvoltage. With function control lights. Sockets with child protection.<p>* Length of the supply: 1.5 m * max. current: 13,500 A * with child protection * with on/off switch * with angular contact * housing material: Plastic * color: gray * 6 sockets",1,1,,,,,,,,,,,,,,
M23730,425088,brennenstuhl Steckdosenleiste 1150600015 3fach schwarz,"Brennenstuhl socket strip 1150600015, 3-fold, black","Steckdosen in praktischer 45°-Anordnung, mit Kinderschutz.<p>* Länge der Zuleitung: 1,4 m * mit Kindersicherung * mit Schrägkontakt * 3 Steckdosen","Sockets in practically 45° arrangement, with child protection.<p>* Length of the supply line: 1.4 m * with child protection * with angular contact * 3 sockets",1,1,,,,,,,,,,,,,,
M23766,425140,Hama Optical Mouse M360 00052378 USB 800dpi schwarz,"Logitech Optical Mouse M360 91000052378 USB 800dpi, black","Optische Maus für genaue Oberflächenabtastung und präzise Bewegungen. Gummierte Seitenfläche sorgt für verbesserte Griffigkeit und Komfort. Scrollrad mit Tastenfunktion.<p>* Maße: 7,5 x 3,5 x 9,5 cm (B x H x T) * Systemanforderung: Windows® 2000, XP, Vista, 7, 8 * Art des Anschlusses: USB 2.0 * optische Auflösung: 800 dpi * 3 Tasten","Optical mouse for exact surface measurement and precise movements. Rubberized side ensures better grip and comfort. Scroll wheel with button functions.<p>* Dimensions: 7.5 x 3.5 x 9.5 cm (W x H x D) * System requirements: Windows® 2000, XP, Vista, 7, 8 * Connection type: USB 2.0 * optical resolution: 800 dpi * 3 buttons",1,1,,,,,,,,,,,,,,
M23770,425149,Hama Optical Mouse M2150 00053854 USB 800/1.600dpi sw/si,"Hama Optical Mouse M2150 00053854 USB 800/1,600dpi black/silver","Kompakte optische 3-Tasten-Funkmaus mit Nano-Empfänger für besonders exakte und sanfte Mauszeigersteuerung. Gummierte Seitenfläche sorgt für verbesserte Griffigkeit und Komfort. Hochauflösender optischer Sensor sorgt für eine genaue und fließende Mauszeigersteuerung. Verstaubarer USB-Empfänger kann platzsparend im Mausgehäuse transportiert werden. Hochauflösender optischer Sensor mit umschaltbarer Empfindlichkeit zwischen 800 und 1600 dpi. Der ultrakleine USB-Empfänger eignet sich zur dauerhaften Integration im Notebook. 2,4-GHz-Fast-RF-Technologie für zuverlässige, störungsfreie und schnelle Signalübertragung mit bis zu 8 m Reichweite. Scrollrad mit Tastenfunktion für angenehmes und leichtes Navigieren. Praktischer Ein-/Ausschalter für längere Batterielebensdauer. Batteriesparmodus. Smart-Link-Technologie zur einfachen Inbetriebnahme. Ausführung: Kompakt-Maus. Anschluss: USB-A-Kupplung. Anzahl Maustasten: 3 Tasten inkl. Scroll-Rad. Verbindung: Funk. Sensorik: Optisch.<p>* Maße: 6,5 x 3,5 x 10 cm (B x H x L) * Systemanforderung: Windows® 2000, XP, Vista, 7, 8 * Art des Anschlusses: USB-Nano-Empfänger 2.0 * optische Auflösung: 800/1.600 dpi * Reichweite: 8 m * 3 Tasten * Verwendung mit Batterie: 2 x AAA Batterien * Batterien im Lieferumfang enthalten * inkl. Nano-Empfänger, 2 Batterien (AAA), Bedienungsanleitung","Compact, optical 3-button radio mouse with nano-receiver for particularly exact and easy mouse display control. Rubberized side ensures better grip and comfort. High-resolution optical sensor ensures exact and fluid mouse display control. Stowable USB receiver can be transported in the mouse housing to save space. High-resolution optical sensor with switchable sensitivity between 800 and 1600 dpi. The ultra-small USB receiver is suitable for long-term integration into a notebook. 2.4-GHz-Fast-RF technology for reliable, disruption-free and fast signal transfer with up to 8 m range. Scroll wheel with button function for pleasant and easy navigation. Practical on/off switch for longer battery lifespan. Battery-saving mode. Smart-Link technology for simple commissioning. Design: Compact mouse. Connection: USB-A coupling. Number of mouse buttons: 3 buttons including scroll wheel. Connection: Radio. Sensors: Optical.<p>* Dimensions: 6.5 x 3.5 x 10 cm (W x H x D) * System requirements: Windows® 2000, XP, Vista, 7, 8 * Connection type: USB nano-receiver 2.0 * optical resolution: 800/1,600 dpi * Range: 8 m * 3 buttons * Use with battery: 2 x AAA * batteries contained in the scope of delivery * including nano-receiver, 2 batteries (AAA), operating instructions",1,1,,,,,,,,,,,,,,
M23777,425159,Hama Tastatur Basic Keybord K212 00057209 16x2x46cm USB schwarz,"Hama keyboard Basic Keybord K212 00057209 16x2x46 cm USB, black","Hochwertige Standard-Tastatur. Für alle üblichen PC-Anwendungen. Laser-beschrifteter Tastenaufdruck. Softtouch-Tasten für leisen Anschlag. Flaches Design. Spritzwassergeschützt durch Flüssigkeitsabfluss. Neigungsverstellbar. Anschluss: USB-A-Kupplung. Verbindung: Kabel. Tastenanzahl: 108.<p>* QWERTZ * Maße: 46 x 2 x 16 cm (B x H x T) * Systemanforderung: Windows® XP, Vista, 7, 8 * Art des Anschlusses: USB 2.0 * Kabellänge: 1,8 m * Farbe: schwarz","High-quality standard keyboard. For all common PC uses. Laser-inscribed button imprint. Softtouch buttons for soft approach. Flat design. Waterproof thanks to outflow pressure. Adjustable in inclination. Connection: USB-A coupling. Connection: Cable. Number of buttons: 108.<p>* QWERTZ * Dimensions: 46 x 2 x 16 cm (W x H x D) * System requirements: Windows® XP, Vista, 7, 8 * Connection type: USB 2.0 * Cable length: 1.8 m * Color: black",1,1,,,,,,,,,,,,,,
M24143,425751,Inapa Tecno Kopierpapier pro laser 19608010001 DIN A4 500 Bl./Pack.,Inapa Tecno copy paper pro laser 19608010001 DIN A4 500 sheets/pack.,"Qualitätspapier mit schöner Weiße und erstklassigen Laufeigenschaften, das im Einsatz auf allen modernen Bürogeräten, einschließlich Highspeed-Maschinen, professionellen Ansprüchen genügt. Inapa Tecno pro garantiert gestochen scharfe Schriftbilder und brillante Farbwiedergabe bei schnellster Trocknung (Inkjet) sowie geringem Tonerverbrauch und Geräteverschleiß.<p>* DIN A4 * Grammatur: 80 g/m² * holzfrei, total chlorfrei gebleicht * beidseitig bedruckbar * Inkjetdrucker, Farblaserdrucker, Laserdrucker, Farbkopierer, Kopierer  * Farbe: hochweiß * 500 Bl./Pack.","Quality paper with beautiful white and first-class running characteristics, which is suitable for use in all modern office devices, including high-speed machines, professional claims. Inapa Tecno pro guarantees engraved sharp typefaces and brilliant color reproduction with faster drying (inkjet) as well as low ink consumption and device connection.<p>* DIN A4 * Weighting: 80 g/m² * wood-free, primarily bleached chlorine-free * inscribable on both sides * laser printer, inkjet printer, copier, fax devices, copier * color: ultra-white * 500 sheets/pack.",1,1,,,,,,,,,,,,,,
M24563,426531,IDEAL Ölpapier 9000631 für Aktenvernichter 18 Bl./Pack.,IDEAL Oil paper 9000631 for document shredder 18 sheets/pack.,Dieses Ölpapier ist bestens zum Reinigen und Schmieren der Schneidwerke aller Aktenvernichter geeignet. Regelmäßiges Anwenden des Ölpapiers erhält die Schnittleistung der Schneidwerke und erhöht die Lebensdauer des Aktenvernichters.<p>* Verwendung für Produkt: Aktenvernichter mit Partikelschnitt-Schneidwerken * Maße: 152 x 210 mm (B x H) * 18 Bl./Pack.,This oil paper is best suited for cleaning and lubricating the cutting systems of all document shredders. The cutting performance of the cutting system gets regular use of the oil paper and increases the lifespan of the document shredder.<p>* Use for product: Document shredder with particle cutting system * Dimensions: 152 x 210 mm (W x H) * 18 sheets/pack.,1,1,,,,,,,,,,,,,,
M25600,427915,Logitech Tastatur K120 920-002489 3x18x47cm USB schwarz,"Logitech keyboard K120 920-002489 3x18x47 cm USB, black","Kabelgebundene Tastatur in Standardgröße mit strapazierfähigem und elegantem Design, flache Tasten mit nahezu geräuschlosem Anschlag. Flaches Profil und integrierter Nummernblock. Gut erkennbare und leuchtend weiße Tastenbeschriftung. Spritzwasserschutz.<p>* QWERTY * Maße: 45 x 2,3 x 15,5 cm (B x H x T) * Systemanforderung: Windows® XP, Vista, 7, Linux®-Kernel 2.6 * Art des Anschlusses: USB 2.0 * Kabellänge: 1,5 m * Farbe: schwarz","Corded keyboard in standard size with durable and elegant design, flat buttons with nearly noiseless approach. Flat profile and integrated number block. Easily recognizable and luminous white button labeling. Waterproof.<p>* QWERTZ * Dimensions: 45 x 2.3 x 15.5 cm (W x H x D) * System requirements: Windows® XP, Vista, 7, Linux®-Kernel 2.6 * Type of connection: USB 2.0 * Cable length: 1.5 m * Color: black",1,1,,,,,,,,,,,,,,
M1016129,520561,Rocada Rednerstativ FORUM - 2 Glasplatten - höhenverstellbar 1050 – 1450 mm,Rocada speaker stand FORUM - 2 glass plates - height-adjustable 1050 – 1450 mm," <B>Dekoratives Stativ mit geringem Platzbedarf für Präsentations- und Konferenzräume. </B><br/>Hochwertiges, verchromtes Trägergestell mit fünf Laufrollen, alle bremsbar. Stativhöhe von 1050 – 1450 mm individuell einstellbar. Gebogene Frontplatte aus klarsichtigem, rauchfarbenem Methacrylat.<br/>Das Stativ besticht durch 2 Trägerplatten aus spezialgehärtetem Glas für Notebook und Redemanuskript.  "," <B>Decorative stand with low space need for presentation and conference rooms. </B><br/>High-quality, chromed carrying substructure with five rollers, all Breakable. Stand height of 1050 – 1450 mm individually adjustable. Curved front plate made of clear, smoke-colored methacrylate.<br/>The stand consists of 2 carrying plates made of specially-hardened glass for notebook and speech manuscripts.  ",1,1,,,,,,,,,,,,,,
M1079219,413850,"IDEAL Aktenvernichter groß, SHREDCAT - Auffangvolumen 30 l - HxBxT 520 x 444 x 360 mm",IDEAL SHREDCAT document shredder - collecting volume 30 l - HxWxD 520 x 444 x 360 mm," Kompakter Auto-Feed-Aktenvernichter mit Zuführautomatik. Manuelle Eingabe von bis zu 6 Blatt. Übersichtliches Bedienfeld mit LED-Leuchtanzeigen für den Betriebsstatus und Drucktasten für Vorwärtslauf/Stopp/Rückwärtslauf.<br/>Auto-Start und -Stopp über Lichtschranke. Automatisches Abschalten der Stromzufuhr im EcoMode. Leiser, kraftvoller und energieeffizienter 140-Watt-Motor. Umfangreiches Sicherheitspaket.<br/>Herausnehmbarer Schnittgutbehälter mit Sichtfenster als Füllstandsanzeige und Abschaltautomatik bei vollem Behälter. Separater Schnittgutbehälter für CDs/DVDs oder Kreditkarten. Mobil durch vier Lenkrollen (zwei arretierbar).  "," Compact auto-feed document shredder with automatic supply. Manual input of up to 6 sheets. Clear operating field with LED light displays for operating status and press buttons for forward/stop/reverse.<br/>Auto start and stop via light cabinet. Automatic switch off of power supply in EcoMode. Easy, powerful, and energy-efficient 140-watt engine. Comprehensive safety package.<br/>Removable waste container with sight window as fill level display and automatic switch-off with full containers. Separate waste container for CDs/DVDs or credit cards. Mobile thanks to four rollers (two lockable).  ",1,1,,,zerkleinerungsart,Partikel,zerkleinerungsart,Partikel,zerkleinerungsart,Particle,,,,,,
M1080190,411653,"Topstar Polster-Stapelstuhl, VE 2 Stk - Freischwinger - Gestell verchromt, Polster rot","Topstar upholstery stacking chair, VE 2 pieces - cantilever chair - substructure chromed, upholstery red"," Mit ergonomisch geformter Rückenlehne, bequem gepolstertem Muldensitz und schwarzen Kunststoff-Armlehnen. Bezug aus 100 % Polypropylen.<br/>Stabiles Stahlrohrgestell, Ø 25 mm, wahlweise verchromt oder schwarz pulverbeschichtet, mit Kunststoffgleitern.<br/><br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 480 x 480 mm.<br/><br/><B>Verpackungseinheit 2 Stück.</B>  "," With ergonomically-formed backrest, comfortable upholstered contoured seat and black plastic armrests. Fabric made of 100% polypropylene.<br/>Stable steel pipe substructure, Ø 25 mm, selectable as chromed or black powder-coated, with plastic gliders.<br/><B>Seat dimensions</B><br/>Height x Width x Depth 470 x 480 x 480 mm.<br/><B>Packaging unit 2 pieces.</B>  ",1,1,,,bezugsfarbe,rot,bezugsfarbe,rot,bezugsfarbe,red,,,,,,
M1028375,414097,"Hammerbacher UPLINER-2.0 Stehschreibtisch - T-Fuß-Gestell, Breite 1200 mm - weiß","Hammerbacher UPLINER-2.0 desk - T-foot substructure, width 1200 mm - white"," Platten, 25 mm stark, mit 2 mm starker ABS-Kante, gerundet.<br/>Stabiles Stahlgestell in T-Form, silberfarben, ähnlich RAL 9006. Elektrisch höhenverstellbar, Hubgeschwindigkeit 35 mm/s.<br/>Memoryschalter mit Displayanzeige und 4 Speicherplätzen. Sehr hochwertige Hubsäulen mit einem Motor je Seite, absolut traversenlos. Sanftanlauf und Sanftstopp sowie Kollisionsschutz.<br/>Tragkraft bis zu 100 kg statisch, 80 kg dynamisch.  "," Panels, 25 mm thick, with 2-mm-thick ABS edge, rounded.<br/>Stable steel substructure in T-form, silver-colored, similar to RAL 9006. Electrically height-adjustable, lift speed 35 mm/s.<br/>Memory switch with display indication and 4 storage places. Very high-quality lifting columns with one motor per side, absolutely without traverse. Soft start-up and soft stop as well as collision protection.<br/>Load capacity up to 100 kg static, 80 kg dynamic.  ",1,1,,,gestellfarbe,"weißaluminium, ähnlich RAL 9006",gestellfarbe,"weißaluminium, ähnlich RAL 9006",gestellfarbe,"white-aluminum, similar to RAL 9006",,,,,,
